Date,Year,Month,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Saudi riyal,UAE dirham,Thai baht,Korean won,South African rand,Australian dollar
5/31/2010,2010,05,1204.3,961.152381,110716.9762,822.3904762,1254.385714,1362.704762,55264.66667,4516.333333,4423.3,39007.99048,1405465.171,9223.533333,1387.485714
6/30/2010,2010,06,1232.927273,1009.240909,111943.6955,835.3363636,1280.759091,1387.604545,57418.48182,4623.768182,4528.436364,40031.73636,1496796.605,9426.1,1446
7/31/2010,2010,07,1192.972727,932.8454545,104379.0545,779.9772727,1245.227273,1256.577273,55867.57727,4473.831818,4381.672727,38559.61818,1437668.55,8994.559091,1362.381818
8/31/2010,2010,08,1216.686364,943.6909091,103847.7818,777.5818182,1267.268182,1263.863636,56699.11364,4562.836364,4468.804545,38622.71364,1435960.8,8876.440909,1352.713636
9/30/2010,2010,09,1270.986364,970.8772727,107253.8364,815.8545455,1312.954545,1271.686364,58462.63636,4766.440909,4668.222727,39170.29545,1477650.795,9047.081818,1353.9
10/31/2010,2010,10,1342.033333,965.5,109704.5143,846.047619,1365.87619,1299.766667,59610.35714,5032.809524,4929.128571,40208.74762,1506024.614,9270.790476,1367.095238
11/30/2010,2010,11,1369.890909,1004.531818,113103.4636,858.3909091,1387.122727,1348.468182,61638,5137.236364,5031.363636,40923.36818,1545124.914,9559.259091,1385.813636
12/31/2010,2010,12,1388.986957,1051.104348,115647.0304,891.3608696,1399.386957,1344.486957,62685.84348,5209.034783,5101.682609,41824.42174,1591323.113,9468.552174,1397.286957
1/31/2011,2011,01,1358.742857,1016.966667,112299.581,861.3142857,1350.32381,1300.366667,61718.08571,5095.5,4990.571429,41527.87143,1521044.886,9405.961905,1364.352381
2/28/2011,2011,02,1372.735,1005.505,113389.155,851.045,1355.13,1304.89,62371.555,5148.18,5041.96,42156.995,1536328.125,9858.885,1361.25
3/31/2011,2011,03,1424.021739,1015.76087,116298.2217,881.2434783,1390.886957,1308.06087,64040.35652,5340.430435,5230.278261,43238.14348,1596019.035,9824.552174,1408.704348
4/30/2011,2011,04,1479.62381,1023.247619,123022.4048,903.3904762,1417.533333,1327.071429,65686.13333,5548.709524,5434.457143,44475.97143,1604984.738,9949.928571,1397.104762
5/31/2011,2011,05,1512.613636,1055.590909,122705.1045,925.9045455,1465.159091,1320.163636,67967.31818,5672.609091,5555.718182,45717.85909,1638972.25,10382.38182,1416.931818
6/30/2011,2011,06,1528.681818,1061.777273,122964.1409,942.8454545,1493.495455,1284.240909,68549.87727,5732.690909,5614.686364,46659.2,1652239.141,10378.69545,1440.513636
7/31/2011,2011,07,1572.814286,1101.780952,124721.7667,974.1333333,1503.480952,1293.647619,69851.13333,5898.309524,5776.82381,47340.29048,1664602.09,10682.21905,1459.790476
8/31/2011,2011,08,1757.213043,1226.669565,135238.8087,1074.665217,1726.517391,1374.347826,79753.41304,6589.869565,6454.130435,52507.6913,1888341.717,12453.45652,1673.682609
9/30/2011,2011,09,1771.854545,1287.240909,136099.1,1122.286364,1773.959091,1543.913636,84349.59545,6645.331818,6507.977273,53873.88182,1982075.205,13366.35,1730.790909
10/31/2011,2011,10,1665.214286,1213.742857,127618.6,1056.590476,1699.780952,1492.271429,82053.64286,6245.214286,6116.32381,51413.7,1916901.19,13249.92381,1641.085714
11/30/2011,2011,11,1738.977273,1282.840909,134783.7773,1100.309091,1782.336364,1579.295455,88268.31364,6521.8,6387.209091,53828.07273,1971918.195,14170.80909,1721.731818
12/31/2011,2011,12,1640.545455,1246.918182,127658.9818,1052,1678.713636,1530.35,86170.66364,6152.563636,6025.777273,51132.91818,1882998.409,13425.65,1619.954545
1/31/2012,2012,01,1650.431818,1280.054545,127012.0091,1063.995455,1673.104545,1549.304545,84437.95,6189.586364,6062.1,52083.68636,1886714.077,13232.14091,1586.622727
2/29/2012,2012,02,1742.619048,1316.72381,136849.9476,1102.77619,1736.852381,1589.404762,85728.00476,6535.352381,6400.62381,53517.52381,1956851.11,13313.9381,1623.328571
3/31/2012,2012,03,1673.781818,1267.359091,137951.45,1057.881818,1663.513636,1528.345455,84334.41364,6277.295455,6147.754545,51410.61364,1885579.355,12735.05909,1590.322727
4/30/2012,2012,04,1648.257143,1252.633333,133976.2381,1030.347619,1635.938095,1505.780952,85286.55714,6181.347619,6054.02381,50914.72857,1871468.676,12907.80476,1592.542857
5/31/2012,2012,05,1588.043478,1240.930435,126540.5739,997.7217391,1604.095652,1490.686957,86389.46087,5955.608696,5832.873913,49723.08261,1836998.078,12950.45217,1591.691304
6/30/2012,2012,06,1597.585714,1274.495238,126709.7,1027.247619,1642.719048,1530.604762,89560.5381,5991.547619,5867.933333,50592.38571,1860315.414,13398.52857,1600.438095
7/31/2012,2012,07,1593.931818,1297.281818,125880.3591,1022.5,1616.690909,1558.027273,88374.50455,5977.5,5854.4,50420.78636,1820715.882,13148.47273,1548.072727
8/31/2012,2012,08,1627.826087,1312.108696,128080.7783,1035.330435,1615.334783,1575.926087,90437.80435,6104.704348,5979,51158.45652,1842680.857,13460.06522,1554.53913
9/30/2012,2012,09,1744.46,1355.44,136313.535,1082.33,1707.49,1638.76,95072.2,6541.975,6407.4,54049.89,1960038.89,14413.29,1678.1
10/31/2012,2012,10,1747.021739,1346.495652,137980.2391,1086.5,1723.03913,1628.882609,92757.79565,6551.534783,6416.76087,53606.63913,1932525.691,15112.34348,1696.865217
11/30/2012,2012,11,1721.154545,1341.481818,139473.2455,1078.345455,1716.540909,1616.636364,94419.64091,6454.672727,6321.736364,52852.90909,1871148.905,15159.50455,1654.640909
12/31/2012,2012,12,1681.77619,1281.709524,140929.7619,1041.838095,1664.880952,1549.104762,91939.66667,6307.019048,6177.128571,51525.08095,1809524.129,14484.42381,1607.419048
1/31/2013,2013,01,1670.382609,1256.443478,148570.587,1046.043478,1657.847826,1542.695652,90665.26522,6264.321739,6135.321739,50227.51304,1781769.113,14687.76522,1591.678261
2/28/2013,2013,02,1627.605,1219.12,151503.885,1051.47,1643.48,1499.005,87618.34,6103.86,5978.165,48534.895,1768488.975,14451.755,1578.7
3/31/2013,2013,03,1593.147619,1229.9,150933.8714,1056.32381,1631.633333,1507.67619,86701.28571,5974.552381,5851.519048,47012.74762,1757180.543,14643.56667,1539.809524
4/30/2013,2013,04,1490.236364,1144.304545,145590.6545,973.3545455,1518.045455,1396.1,81052.39545,5588.65,5473.55,43356.89091,1671039.782,13560.12727,1435.15
5/31/2013,2013,05,1414.93913,1089.952174,142741.3696,925.4086957,1443.743478,1352.104348,77785.91304,5306.23913,5196.991304,42100.97826,1572729.509,13240.23913,1428.730435
6/30/2013,2013,06,1342.39,1018.01,130637.73,867.095,1384.765,1254.195,78302.7,5034.225,4930.44,41357.955,1523374.075,13429.42,1422.245
7/31/2013,2013,07,1286.747826,983.6086957,128239.8217,847.9956522,1338.978261,1216.386957,76948.86522,4825.63913,4726.169565,40054.53478,1448653.539,12756.59565,1405.134783
8/31/2013,2013,08,1348.495455,1012.777273,131853.0409,869.4,1403.790909,1248.609091,84929.53182,5057.3,4952.972727,42634.08182,1505224.868,13581.49091,1492.386364
9/30/2013,2013,09,1348.814286,1010.561905,133839.9048,850.4857143,1396.580952,1246.557143,86135.00952,5058.566667,4954.128571,42767.87619,1463306.595,13460.94286,1452.947619
10/31/2013,2013,10,1316.204348,964.6608696,128684.5957,817.8347826,1363.882609,1187.991304,81132.85652,4936.134783,4834.373913,41071.41739,1403608.013,13036.32174,1383.178261
11/30/2013,2013,11,1275.838095,945.8952381,127758.3095,792.4,1338.119048,1164.990476,79891.04762,4784.833333,4686.095238,40371.75238,1355882.71,13028.57143,1369.261905
12/31/2013,2013,12,1220.868182,890.8636364,126351.9773,745.4,1298.904545,1090.804545,75542.15455,4578.786364,4484.209091,39546.56818,1289396.123,12659.59091,1359.922727
1/31/2014,2014,01,1243.052174,912.5043478,129063.4957,754.5826087,1358.926087,1123.073913,77193.52609,4661.965217,4565.691304,40938.09565,1324800.383,13510.69565,1403.047826
2/28/2014,2014,02,1300.995,951.87,132798.83,785.19,1437.475,1162.505,80958.26,4879.15,4778.48,42455.17,1393132.1,14246.965,1449.595
3/31/2014,2014,03,1336.104762,966.147619,136737.9429,803.8095238,1483.77619,1176.361905,81441.95238,5010.8,4907.428571,43267.52857,1430480.357,14357.42381,1470.619048
4/30/2014,2014,04,1299.018182,940.5954545,133108.5545,775.5863636,1427.718182,1146.713636,78388.50909,4871.727273,4771.259091,41981.00909,1354580.45,13684.97727,1394.368182
5/31/2014,2014,05,1287.436364,937.3545455,131016.7864,764.2590909,1402.677273,1143.831818,76432.97273,4828.490909,4728.713636,41873.53182,1319617.641,13406.94091,1384.068182
6/30/2014,2014,06,1279.114286,940.8571429,130539.2238,756.547619,1385.361905,1145.752381,76433.45238,4797.428571,4698.061905,41583.92857,1303388.89,13666.25238,1365.966667
7/31/2014,2014,07,1310.986957,968.5652174,133409.4696,768.0695652,1407.330435,1176.926087,78752.52609,4916.630435,4815.217391,42096.13478,1337922.27,13974.46087,1396.534783
8/31/2014,2014,08,1295.12381,972.4809524,133309.4762,775.3666667,1414.728571,1178.138095,78834.88571,4857.180952,4756.947619,41470.02381,1326838.667,13803.98095,1391.080952
9/30/2014,2014,09,1238.836364,960.1863636,132851.3182,759.7909091,1362.640909,1159.686364,75404.85,4646.368182,4550.127273,39883,1280960.291,13597.13636,1368.15
10/31/2014,2014,10,1222.517391,964.526087,132051.6087,760.8130435,1371.178261,1164.991304,75051.87826,4586.165217,4490.226087,39687.48696,1297631.326,13519.26522,1392.821739
11/30/2014,2014,11,1176.315,942.63,136850.84,745.54,1331.89,1133.665,72587.23,4413.575,4320.595,38587.285,1290748.15,13039.96,1360.99
12/31/2014,2014,12,1199.008696,973.7478261,143247.4478,767.0043478,1383.26087,1170.834783,75267.21739,4500.165217,4403.926087,39462.51304,1323007.174,13799.1087,1454.873913
1/31/2015,2015,01,1249.781818,1075.281818,147875.0091,824.3454545,1510.231818,1178.409091,77725.08182,4693.681818,4590.440909,40926.06364,1360611.768,14440.89545,1547.290909
2/28/2015,2015,02,1227.205,1080.585,145710.2,800.46,1534.535,1147.635,76152.62,4604.23,4507.475,39969.31,1348480.07,14214.435,1575.13
3/31/2015,2015,03,1178.65,1089.286364,141900.4682,788.0318182,1487.022727,1154.35,73637.47727,4420.545455,4329.077273,38455.36818,1311651.014,14242.71818,1525.681818
4/30/2015,2015,04,1197.981818,1107.754545,143213.4545,800.8909091,1479.036364,1149.681818,75144.5,4493.077273,4400.181818,38986.85455,1301034.664,14368.45455,1549.177273
5/31/2015,2015,05,1198.204762,1073.642857,144765,775.347619,1459.661905,1116.57619,76408.47143,4493.414286,4401.014286,40107.61429,1307502.033,14335.2619,1519.233333
6/30/2015,2015,06,1181.513636,1053.359091,146250.6227,759.0454545,1461.236364,1101.804545,75441.39545,4430.786364,4339.677273,39849.45455,1314282.709,14537.26364,1532.213636
7/31/2015,2015,07,1130.047826,1026.878261,139326.813,726.2956522,1451.373913,1077.83913,71923.78696,4237.986957,4150.63913,38786.58261,1294692.309,14069.7,1524.573913
8/31/2015,2015,08,1118.328571,1004.37619,137561.0857,718.0809524,1470.566667,1083.2,72802.90476,4194.42381,4107.590476,39630.78095,1319497.976,14427.55238,1534.042857
9/30/2015,2015,09,1124.554545,1002.427273,135115.25,733.7181818,1492.095455,1094.077273,74480.35909,4217.513636,4130.245455,40519.27273,1333594.059,15369.14091,1594.809091
10/31/2015,2015,10,1159.263636,1032.068182,139142.2818,755.7136364,1514.313636,1122.740909,75445.75,4347.459091,4257.809091,41384.61818,1327612.368,15626.53182,1608.045455
11/30/2015,2015,11,1085.709524,1012.533333,133164.8429,714.6952381,1441.738095,1096.457143,71858.35714,4072.709524,3987.733333,38867.7,1252021.081,15364.60476,1519.709524
12/31/2015,2015,12,1067.913043,980.7869565,129868.8217,713.1608696,1464.952174,1062.586957,71079.88261,4006.747826,3922.3,38459.74783,1252599.765,16049.73043,1473.426087
1/31/2016,2016,01,1095.619048,1009.880952,129617.6667,761.1714286,1556.866667,1104.819048,73760.9,4111.114286,4024.042857,39600.95714,1317263.967,17869.78571,1563.090476
2/29/2016,2016,02,1199.928571,1081.885714,137467.7762,839.7285714,1656.438095,1190.566667,81885.77143,4500.261905,4407.314286,42726.22857,1460826.976,18917.28095,1682.971429
3/31/2016,2016,03,1244.143478,1117.904348,140448.3348,873.426087,1646.004348,1221.026087,83298.62174,4665.926087,4569.686957,43838.23043,1473793.843,19155.35652,1658.8
4/30/2016,2016,04,1242.280952,1095.438095,136111.5952,867.9571429,1593.333333,1197.204762,82588.59524,4658.714286,4562.833333,43575.92381,1424416.171,18135.80476,1621.604762
5/31/2016,2016,05,1258.654545,1113.154545,137070.0818,866.3409091,1629.740909,1230.986364,84232.53182,4720.5,4622.945455,44586.4,1475739.986,19319.96818,1721.381818
6/30/2016,2016,06,1276.418182,1136.522727,134360.6318,900.1181818,1645.622727,1236.831818,85901.99545,4786.972727,4688.177273,45049.89091,1492031.477,19204.96364,1724.081818
7/31/2016,2016,07,1337.347619,1209.32381,139231.3714,1017.738095,1744,1313.847619,89877.31905,5015.909524,4912.038095,46861.20476,1526940.648,19263.9,1776.27619
8/31/2016,2016,08,1340.13913,1195.721739,135641.3652,1023.086957,1741.330435,1301.030435,89681.47826,5025.895652,4922.317391,46524.38696,1488961.1,18430.7,1756.252174
9/30/2016,2016,09,1326.05,1182.686364,135052.1591,1009.059091,1736.845455,1291.25,88533.31364,4974.036364,4870.572727,46054.40909,1469783.818,18619.46818,1747.104545
10/31/2016,2016,10,1266.590476,1149.614286,131597.3571,1027.504762,1676.985714,1251.095238,84510.02857,4750.880952,4652.12381,44412.98571,1426572.71,17638.57143,1663.642857
11/30/2016,2016,11,1236.004545,1145.854545,134025.7955,994.3363636,1661.772727,1231.777273,83514.16818,4635.677273,4539.772727,43668.25455,1437096.573,17260.60455,1642.377273
12/31/2016,2016,12,1148.445455,1089.513636,133363.5727,921.0409091,1532.713636,1171.309091,77936.92273,4307.936364,4218.018182,41106.74545,1360073.764,15907.93636,1565.204545
1/31/2017,2017,01,1190.518182,1119.818182,136797.7773,964.1181818,1571.072727,1199.836364,81067.71818,4465.086364,4372.731818,42219.11818,1404724.632,16147.14545,1595.795455
2/28/2017,2017,02,1234.38,1159.55,139441.215,988.28,1617.765,1236.02,82740.67,4629.3,4533.625,43216.715,1411229.535,16280.04,1610.7
3/31/2017,2017,03,1231.113043,1151.365217,138965.8522,996.9565217,1648.234783,1232.826087,81075.73913,4616.908696,4521.647826,42938.87391,1395591.457,15899.55652,1615.408696
4/30/2017,2017,04,1267.51,1183.005,139571.965,1002.78,1702.265,1268.35,81781.315,4753.515,4655.455,43680.735,1436174.27,17046.595,1682.69
5/31/2017,2017,05,1246.834783,1127.586957,139841.2783,964.4130435,1694.978261,1229.369565,80353.65652,4676.030435,4579.521739,42978.25652,1404022.096,16514.9913,1676.326087
6/30/2017,2017,06,1260.277273,1121.640909,139736.3136,983.6,1675.877273,1219.563636,81223.00455,4726.581818,4628.927273,42856.12273,1425215.795,16244.30909,1667.018182
7/31/2017,2017,07,1236.242857,1073.071429,139004.6381,951.3619048,1569.919048,1187.519048,79679.65238,4636.061905,4540.652381,41708.39524,1400565.724,16262.78571,1585.6
8/31/2017,2017,08,1282.46087,1085.73913,140798.6435,990.1782609,1616.804348,1237.652174,82045.47391,4809.452174,4710.426087,42657.53043,1451416.761,16966.68261,1620.452174
9/30/2017,2017,09,1315,1103.842857,145598.1048,987.3619048,1615.314286,1265.452381,84755.75714,4931.452381,4829.87619,43593.48571,1489706.733,17311.32857,1649.57619
10/31/2017,2017,10,1279.536364,1088.445455,144452.1773,969.5863636,1612.5,1256.468182,83256.19545,4798.554545,4699.609091,42531.08182,1450700.973,17540.28636,1643.313636
11/30/2017,2017,11,1282.3,1092.154545,144623.3545,970.0727273,1637.422727,1271.268182,83181.14545,4809.077273,4709.75,42202.04091,1414057.605,18038.04091,1682.422727
12/31/2017,2017,12,1263.166667,1067.67619,142746.6238,942.7809524,1612.995238,1247.8,81158.28571,4737.142857,4639.366667,41243.67619,1370327.314,16510.22857,1651.228571
1/31/2018,2018,01,1329.926087,1090.252174,147470.0043,962.5695652,1652.83913,1277.352174,84639.6,4987.486957,4884.63913,42465.28696,1418610.178,16235.1,1672.117391
2/28/2018,2018,02,1331.555,1078.88,143632.385,953.8,1676.125,1245.475,85757.495,4993.58,4890.74,41916.175,1438444.745,15745.795,1692.06
3/31/2018,2018,03,1324.645455,1074.290909,140493.9864,948.0681818,1713.627273,1256.245455,86195.76364,4967.7,4865.363636,41424.74091,1419797.177,15703.16364,1708.390909
4/30/2018,2018,04,1334.247619,1087.271429,143653.2714,947.5142857,1698.77619,1292.109524,87647.86667,5003.619048,4900.680952,41766.27143,1425039.095,16152.00952,1736.142857
5/31/2018,2018,05,1303.343478,1104.047826,142964.1609,968.5826087,1678.36087,1299.83913,88005.93478,4887.873913,4787.291304,41653.30435,1403683.813,16373.35217,1732.369565
6/30/2018,2018,06,1281.6,1097.442857,141048.5524,964.447619,1682.142857,1268.695238,86888.1381,4806.233333,4707.385714,41617.5,1401489.833,17068.55238,1709.809524
7/31/2018,2018,07,1238.55,1059.913636,138042.2864,940.5090909,1626.504545,1231.859091,85122.92727,4644.913636,4549.290909,41220.72727,1390875.614,16580.02273,1673.318182
8/31/2018,2018,08,1201.117391,1039.926087,133329.5217,932.5173913,1565.804348,1186.613043,83648.96087,4504.678261,4411.791304,39675.9087,1346777.2,16916.14783,1638.921739
9/30/2018,2018,09,1198.495,1027.18,134264.6,917.585,1562.805,1159.945,86545.165,4495.015,4402.11,39074.355,1341595.595,17691.235,1663.33
10/31/2018,2018,10,1215.421739,1058.365217,137025.1696,934.226087,1580.926087,1208.108696,89455.16087,4559.069565,4464.304348,39852.25652,1376084.922,17625.95652,1709.695652
11/30/2018,2018,11,1220.972727,1074.331818,138362.3727,946.5,1612.104545,1222.354545,87727.08636,4580.518182,4484.709091,40250.88636,1376623.818,17199.55455,1684.772727
12/31/2018,2018,12,1250.890476,1099.157143,140222.4238,987.5857143,1682.033333,1240.871429,88455.66667,4692.933333,4594.590476,40902.56667,1404032.395,17840.10952,1747
1/31/2019,2019,01,1291.208696,1130.717391,140679.613,1001.547826,1719.121739,1277.552174,91350.17826,4843.121739,4742.708696,41116.1,1447999.022,17877.38696,1806.669565
2/28/2019,2019,02,1320.095,1163.48,145794.865,1014.18,1743.715,1321.875,94026.39,4950.745,4848.73,41327.48,1482375.61,18270.28,1848.855
3/31/2019,2019,03,1300.919048,1151.57619,144596.0619,988.1142857,1739.104762,1301.409524,90427.48095,4878.761905,4778.380952,41265.62857,1472014.571,18718.37619,1836.97619
4/30/2019,2019,04,1285.486364,1144.063636,143487.55,986.3954545,1719.763636,1295.813636,89239.96364,4820.859091,4721.690909,40930.61364,1469017.295,18180.86364,1807.327273
5/31/2019,2019,05,1283.669565,1147.447826,141168.7,999.5043478,1727.443478,1297.613043,89599.42609,4813.995652,4714.952174,40829.18696,1519294.683,18518.55217,1848.595652
6/30/2019,2019,06,1359.065,1203.11,146878.1,1071.865,1805.825,1342.48,94352.51,5096.92,4991.96,42298.91,1594903.495,19805.595,1956.46
7/31/2019,2019,07,1413.004348,1259.982609,152970.4783,1133.469565,1851.730435,1396.03913,97169.56087,5299.404348,5190.06087,43515.13913,1663251.404,19836.53043,2024.417391
8/31/2019,2019,08,1499.054545,1347.454545,159240.5091,1233.081818,1989.9,1468.104545,106652.9045,5622.504545,5506.095455,46100.70455,1815075.136,22746.93636,2212.959091
9/30/2019,2019,09,1511.328571,1372.895238,162427.9476,1223.419048,2001.814286,1496.980952,107869.2476,5668.966667,5551.266667,46196.38095,1807990.81,22424.8381,2219.166667
10/31/2019,2019,10,1494.830435,1352.269565,161668.5348,1182.578261,1972.104348,1484.882609,106207.1826,5606.6,5490.504348,45380.41304,1769572.778,22288.84783,2199.952174
11/30/2019,2019,11,1470.052381,1330.347619,160084.7429,1140.980952,1945.580952,1459.680952,105070.6476,5512.819048,5399.519048,44453.4381,1717541.757,21740.8619,2153.471429
12/31/2019,2019,12,1478.645455,1330.663636,161367.5136,1128.927273,1947.581818,1453.081818,105253.9591,5546.081818,5431.231818,44661.69545,1736654.755,21280.12273,2146.6
1/31/2020,2020,01,1558.695652,1404.008696,170299.9565,1191.826087,2039.365217,1511.26087,111123.4826,5847.447826,5725.234783,47443.56957,1818182.23,22461.87391,2272.630435
2/29/2020,2020,02,1597.12,1464.55,175736.79,1232.72,2121.27,1559.415,114199.56,5991.005,5866.375,50033.725,1909251.42,24012.255,2396.405
3/31/2020,2020,03,1591.945455,1441.295455,171397.1091,1288.136364,2221.545455,1527.136364,118572.3091,5976.727273,5847.4,51104.69545,1941277.886,26546.37273,2562.486364
4/30/2020,2020,04,1682.754545,1547.709091,181319.7818,1355.086364,2363.581818,1632.368182,128213.8045,6322.981818,6180.872727,54922.6,2060175.241,31191.86818,2666.168182
5/31/2020,2020,05,1716.638095,1573.980952,184113.1571,1395.680952,2398.857143,1663.880952,129892.4524,6448.509524,6305.342857,55056.05714,2110586.105,31175.52381,2634.004762
6/30/2020,2020,06,1732.25,1538.472727,186369.4091,1383.331818,2347.563636,1648.209091,131213.8909,6500.009091,6362.686364,53985.41818,2092200.718,29685.91818,2510.772727
7/31/2020,2020,07,1843.330435,1605.76087,196701.8217,1452.1,2488.447826,1719.786957,138180.4696,6913.765217,6770.756522,57960.06087,2209729.687,30875.06087,2619.091304
8/31/2020,2020,08,1968.071429,1663.671429,208684.9667,1498.338095,2604.22381,1791.233333,146881.0143,7380.933333,7228.852381,61419.78095,2334521.767,33944.69048,2732.666667
9/30/2020,2020,09,1922.240909,1630.940909,203001.85,1483.722727,2542.595455,1758.713636,141299.3273,7209.818182,7060.563636,60318.41818,2263182.586,32167.38182,2659.845455
10/31/2020,2020,10,1903.342857,1617.7,201195.5,1470.928571,2523.071429,1744.228571,139420.2143,7139.3,6991.2,59611.68571,2210058.671,31471.3,2652.9
